,datetime,average_temperature_C,total_net_AC_voltage_V,total_time_run_total_h,total_todays_energy_kWh,total_Export Energy,total_last_active_fault,total_yesterdays_energy_kWh,average_average_cosphii_percent,total_Accumulated Export Energy,total_output_current_A,total_output_power_kW,total_time_run_today_h,total_time_run_yesterday_h,total_energy_counter_MWh,total_DC_voltage_DCV,total_net_frequency_Hz,total_grid_connections,WMS 01 ambient_temperature,WMS 01 irradiance,WMS 01 wind_speed,hour
3037,2024-08-22 02:10:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,2.0,2.0
3038,2024-08-22 02:20:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.8,2.1
3039,2024-08-22 02:30:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.6,2.2
3040,2024-08-22 02:40:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.4,2.3
3041,2024-08-22 02:50:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.2,2.4
3042,2024-08-22 03:00:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.0,2.5
3043,2024-08-22 03:10:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.7999999999999999,2.6
3044,2024-08-22 03:20:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.6,2.7
3045,2024-08-22 03:30:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.3999999999999999,2.8
3046,2024-08-22 03:40:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.1999999999999999,2.9
3047,2024-08-22 03:50:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.0,3.0
3048,2024-08-22 04:00:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.4999999999999999,3.25
3049,2024-08-22 04:10:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.0,3.5
3050,2024-08-22 04:20:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,1.5,3.75
3051,2024-08-22 04:30:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,2.0,4.0
3052,2024-08-22 04:40:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,2.5,4.25
3053,2024-08-22 04:50:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,3.0,4.5
3054,2024-08-22 05:00:00,0.0,0.0,56626.0,29200.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,39504.5,0.0,0.0,18156.0,24.0,0.0,3.5,4.75
3055,2024-08-22 05:10:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,4.0,5.0
3056,2024-08-22 05:20:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,2.6666666666666665,5.0
3057,2024-08-22 05:30:00,0.0,0.0,56598.0,32310.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,40097.8,0.0,0.0,17832.0,24.0,0.0,1.3333333333333333,5.0
3058,2024-08-22 05:40:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.0,5.0
3059,2024-08-22 05:50:00,0.0,0.0,85144.0,45570.0,0.0,219.0,33430.0,0.0,0.0,0.0,0.0,27.0,22.0,59578.3,0.0,0.0,27458.0,24.0,0.0,0.0,5.0
3060,2024-08-22 06:00:00,23.11111111111111,237.0,85144.0,5313.333333333334,0.0,133.83333333333334,33660.0,0.0,0.0,0.0,0.0,3.0,20.333333333333332,59578.3,1369.6666666666667,152.72933333333336,27458.0,24.0,0.0,0.0,5.0
3061,2024-08-22 06:10:00,25.75925925925926,369.25,85144.0,0.0,16.666666666666664,111.5277777777778,32988.333333333336,0.16412353515625,16.666666666666664,21.833333333333332,111.33333333333331,2.5,19.944444444444443,59578.3,1483.0555555555557,157.54244444444447,27458.0,24.166666666666668,22.999999999999996,0.4999999999999999,5.333333333333333
3062,2024-08-22 06:20:00,28.40740740740741,501.5,85144.0,0.0,33.33333333333333,89.22222222222223,32316.666666666668,0.3282470703125,33.33333333333333,43.666666666666664,222.66666666666663,2.0,19.555555555555554,59578.3,1596.4444444444446,162.35555555555558,27458.0,24.333333333333332,45.99999999999999,1.0,5.666666666666667
3063,2024-08-22 06:30:00,31.055555555555554,633.75,85144.0,0.0,50.0,66.91666666666667,31645.0,0.49237060546875,50.0,65.5,334.0,1.5,19.166666666666664,59578.3,1709.8333333333337,167.16866666666667,27458.0,24.5,69.0,1.5,6.0
3064,2024-08-22 06:40:00,33.7037037037037,766.0,85144.0,0.0,66.66666666666666,44.61111111111112,30973.333333333332,0.656494140625,66.66666666666666,87.33333333333333,445.3333333333333,1.0000000000000002,18.77777777777778,59578.3,1823.2222222222224,171.98177777777778,27458.0,24.666666666666668,92.0,2.0,6.333333333333333
3065,2024-08-22 06:50:00,36.351851851851855,898.25,85144.0,0.0,83.33333333333333,22.305555555555564,30301.666666666668,0.82061767578125,83.33333333333333,109.16666666666669,556.6666666666666,0.5000000000000001,18.38888888888889,59578.3,1936.611111111111,176.7948888888889,27458.0,24.833333333333332,115.0,2.5,6.666666666666667
3066,2024-08-22 07:00:00,39.0,1030.5,85144.0,0.0,100.0,0.0,29630.0,0.9847412109375,100.0,131.0,668.0,0.0,18.0,59578.4,2050.0,181.608,27458.0,25.0,138.0,3.0,7.0
3067,2024-08-22 07:10:00,40.77333333333333,1037.5485714285714,85144.0,0.0,200.0,0.0,29630.0,0.9847412109375,320.0,173.96,916.6114285714286,0.0,18.0,59578.4,2024.6514285714288,181.608,27458.0,25.2,174.56363636363636,4.190909090909091,7.0
3068,2024-08-22 07:20:00,42.54666666666667,1044.597142857143,85144.0,0.0,300.0,0.0,29630.0,0.9847412109375,540.0,216.92,1165.2228571428573,0.0,18.0,59578.4,1999.3028571428572,181.608,27458.0,25.4,211.12727272727273,5.381818181818182,7.0
3069,2024-08-22 07:30:00,44.32,1051.645714285714,85144.0,0.0,400.0,0.0,29630.0,0.9847412109375,760.0,259.88,1413.8342857142857,0.0,18.0,59578.9,1973.9542857142856,181.608,27458.0,25.6,247.6909090909091,6.572727272727273,7.0
3070,2024-08-22 07:40:00,46.093333333333334,1058.6942857142856,85144.0,0.0,500.0,0.0,29630.0,0.9847412109375,980.0,302.84000000000003,1662.4457142857143,0.0,18.0,59578.9,1948.6057142857144,181.608,27458.0,25.8,284.25454545454545,7.763636363636364,7.0
3071,2024-08-22 07:50:00,47.86666666666667,1065.742857142857,85144.0,668.0,600.0,0.0,29630.0,0.9847412109375,1200.0,345.8,1911.057142857143,0.0,18.0,59579.50000000001,1923.257142857143,181.608,27460.0,26.0,320.8181818181818,8.954545454545455,7.0
3072,2024-08-22 08:00:00,40.333333333333336,1054.0,85145.0,1060.0,100.0,0.0,29630.0,0.9847412109375,1400.0,159.0,779.0,0.0,18.0,59579.7,1905.0,181.608,27461.0,27.0,193.0,8.0,8.0
3073,2024-08-22 08:10:00,35.333333333333336,1033.0,85145.0,1340.0,0.0,0.0,29630.0,0.9847412109375,1500.0,95.0,422.0,0.0,18.0,59579.8,1892.0,181.608,27461.0,27.0,141.0,12.0,8.0
3074,2024-08-22 08:20:00,54.666666666666664,1058.0,85146.0,1740.0,0.0,0.0,29630.0,0.9847412109375,1800.0,419.0,2254.0,0.0,18.0,59580.1,1965.0,181.608,27464.0,27.0,481.0,14.0,8.0
3075,2024-08-22 08:30:00,50.0,1051.0,85147.0,2190.0,0.0,0.0,29630.0,0.9847412109375,1900.0,414.0,2250.5,0.0,18.0,59580.25,1989.0,181.608,27464.0,27.0,430.0,15.0,8.0
3076,2024-08-22 08:40:00,43.333333333333336,9.0,85147.0,2930.0,0.0,216.0,29630.0,0.0,2400.0,0.0,0.0,2.0,18.0,59580.7,2437.0,141.072,27464.0,27.0,387.0,16.0,8.0
3077,2024-08-22 08:50:00,48.166666666666664,1044.0,85147.0,3015.0,0.0,0.0,29630.0,0.9847412109375,2400.0,349.5,1887.5,2.0,18.0,59580.7,2086.0,181.608,27465.5,28.0,628.0,14.0,8.0
3078,2024-08-22 09:00:00,60.0,1055.0,85147.0,3880.0,0.0,0.0,29630.0,0.9847412109375,2900.0,477.0,2611.0,2.0,18.0,59581.2,1828.0,181.608,27467.0,28.0,588.0,12.0,9.0
3079,2024-08-22 09:10:00,61.333333333333336,1050.0,85147.0,4760.0,100.0,0.0,29630.0,0.9847412109375,3300.0,491.0,2686.0,2.0,18.0,59581.6,1841.0,181.608,27467.0,28.0,608.0,19.0,9.0
3080,2024-08-22 09:20:00,62.666666666666664,1040.0,85148.0,5650.0,0.0,0.0,29630.0,0.9847412109375,3800.0,507.0,2753.0,3.0,18.0,59582.100000000006,1849.0,181.608,27467.0,29.0,642.0,16.0,9.0
3081,2024-08-22 09:30:00,63.333333333333336,1049.0,85149.0,6510.0,0.0,0.0,29630.0,0.9847412109375,4100.0,520.0,2846.0,3.0,18.0,59582.4,1861.0,181.608,27467.0,29.0,690.0,12.0,9.0
3082,2024-08-22 09:40:00,65.33333333333333,1046.0,85150.0,7320.0,100.0,0.0,29630.0,0.9847412109375,4700.0,523.0,2880.0,3.0,18.0,59583.0,1851.0,181.608,27467.0,29.0,726.0,12.0,9.0
3083,2024-08-22 09:50:00,67.33333333333333,1048.0,85150.0,8275.0,0.0,0.0,29630.0,0.9847412109375,5000.0,534.5,2952.5,4.0,18.0,59583.35,1824.0,181.608,27467.0,29.0,770.0,14.0,9.0
3084,2024-08-22 10:00:00,66.33333333333333,1044.0,85150.0,9240.0,0.0,0.0,29630.0,0.9847412109375,5600.0,489.0,2670.0,5.0,18.0,59583.9,1830.0,181.608,27467.0,29.0,779.0,12.0,10.0
3085,2024-08-22 10:10:00,47.333333333333336,1031.0,85150.0,9930.0,0.0,0.0,29630.0,0.9847412109375,5900.0,192.0,975.0,5.0,18.0,59584.2,1851.0,181.608,27468.0,29.0,259.0,9.0,10.0
3086,2024-08-22 10:20:00,61.666666666666664,1060.0,85151.0,10600.0,0.0,0.0,29630.0,0.9847412109375,6200.0,506.0,2797.0,6.0,18.0,59584.5,1917.0,181.608,27469.0,29.0,704.0,16.0,10.0
3087,2024-08-22 10:30:00,60.0,1047.0,85151.0,11230.0,0.0,0.0,29630.0,0.9847412109375,6500.0,338.0,1781.0,6.0,18.0,59584.8,1911.0,181.608,27469.0,29.0,629.0,9.0,10.0
3088,2024-08-22 10:40:00,66.33333333333333,1065.0,85153.0,12020.0,100.0,0.0,29630.0,0.9847412109375,7000.0,540.0,3013.0,6.0,18.0,59585.3,1841.0,181.608,27469.0,30.0,860.0,14.0,10.0
3089,2024-08-22 10:50:00,68.5,1052.0,85153.0,13030.0,0.0,0.0,29630.0,0.9847412109375,7400.0,492.5,2716.0,7.0,18.0,59585.7,1809.5,181.608,27469.0,30.0,944.0,6.0,10.0
3090,2024-08-22 11:00:00,69.0,1052.0,85153.0,14020.0,0.0,0.0,29630.0,0.9847412109375,8000.0,521.0,2898.5,8.0,18.0,59586.3,1783.0,181.608,27469.0,30.0,966.0,17.0,11.0
3091,2024-08-22 11:10:00,64.0,1070.0,85153.0,14880.0,100.0,0.0,29630.0,0.9847412109375,8400.0,559.0,3161.0,8.0,18.0,59586.7,1857.0,181.608,27469.0,30.0,949.0,12.0,11.0
3092,2024-08-22 11:20:00,60.0,1050.0,85154.0,15710.0,0.0,0.0,29630.0,0.9847412109375,8900.0,273.0,1452.0,9.0,18.0,59587.2,1784.0,181.608,27469.0,30.0,468.0,14.0,11.0
3093,2024-08-22 11:30:00,58.333333333333336,1055.0,85154.0,16370.0,0.0,0.0,29630.0,0.9847412109375,9200.0,327.0,1756.5,9.0,18.0,59587.5,1900.5,181.608,27469.0,30.0,557.0,24.0,11.0
3094,2024-08-22 11:40:00,66.66666666666667,1066.0,85156.0,17150.0,0.0,0.0,29630.0,0.9847412109375,9500.0,652.0,3662.0,9.0,18.0,59587.8,1916.0,181.608,27469.0,30.0,1229.0,18.0,11.0
3095,2024-08-22 11:50:00,63.333333333333336,1056.0,85156.0,17810.0,0.0,0.0,29630.0,0.9847412109375,9800.0,383.0,2062.0,10.0,18.0,59588.100000000006,1902.0,181.608,27469.0,30.0,681.0,15.0,11.0
3096,2024-08-22 12:00:00,53.666666666666664,1056.0,85156.0,18430.0,0.0,0.0,29630.0,0.9847412109375,10100.0,315.0,1680.0,11.0,18.0,59588.4,1927.0,181.608,27469.0,30.0,506.0,19.0,12.0
3097,2024-08-22 12:10:00,60.0,1063.0,85156.0,19140.0,100.0,0.0,29630.0,0.9847412109375,10500.0,392.0,2138.3333333333335,11.0,18.0,59588.833333333336,1915.3333333333337,181.608,27469.0,30.0,590.0,13.0,12.0
3098,2024-08-22 12:20:00,62.0,1057.0,85157.0,19930.0,100.0,0.0,29630.0,0.9847412109375,11000.0,298.0,1592.0,12.0,18.0,59589.3,1809.0,181.608,27469.0,30.0,559.0,16.0,12.0
3099,2024-08-22 12:30:00,53.666666666666664,1060.0,85157.0,20450.0,100.0,0.0,29630.0,0.9847412109375,11300.0,362.0,1975.0,12.0,18.0,59589.600000000006,1910.0,181.608,27469.0,30.0,536.0,19.0,12.0
3100,2024-08-22 12:40:00,61.333333333333336,1071.0,85159.0,21200.0,0.0,0.0,29630.0,0.9847412109375,11600.0,578.0,3255.0,12.0,18.0,59589.9,1914.0,181.608,27469.0,31.0,1156.0,21.0,12.0
3101,2024-08-22 12:50:00,70.66666666666667,1076.0,85159.0,22240.0,200.0,0.0,29630.0,0.9847412109375,12200.0,564.0,3205.0,13.0,18.0,59590.5,1769.0,181.608,27469.0,31.0,1040.0,18.0,12.0
3102,2024-08-22 13:00:00,55.333333333333336,1064.0,85159.0,23000.0,0.0,0.0,29630.0,0.9847412109375,12500.0,290.0,1536.0,14.0,18.0,59590.8,1834.0,181.608,27469.0,31.0,507.0,19.0,13.0
3103,2024-08-22 13:10:00,64.33333333333333,1072.0,85159.0,23850.0,0.0,0.0,29630.0,0.9847412109375,12900.0,502.0,2831.0,14.0,18.0,59591.2,1802.0,181.608,27469.0,31.0,829.0,22.0,13.0
3104,2024-08-22 13:20:00,53.333333333333336,1072.0,85160.0,24520.0,0.0,0.0,29630.0,0.9847412109375,13200.0,389.0,2172.0,15.0,18.0,59591.5,1877.0,181.608,27469.0,30.0,509.0,24.0,13.0
3105,2024-08-22 13:30:00,64.5,1075.5,85160.0,25415.0,0.0,0.0,29630.0,0.9847412109375,13700.0,413.0,2311.5,15.0,18.0,59592.0,1773.5,181.608,27469.0,31.0,784.0,19.0,13.0
3106,2024-08-22 13:40:00,59.333333333333336,1069.0,85162.0,26120.0,100.0,0.0,29630.0,0.9847412109375,14100.0,398.0,2200.0,15.0,18.0,59592.399999999994,1820.0,181.608,27469.0,31.0,725.0,24.0,13.0
3107,2024-08-22 13:50:00,50.666666666666664,1058.0,85162.0,26720.0,0.0,0.0,29630.0,0.9847412109375,14400.0,252.0,1335.0,16.0,18.0,59592.7,1843.0,181.608,27469.0,31.0,444.0,12.0,13.0
3108,2024-08-22 14:00:00,40.0,1060.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,14500.0,137.0,674.0,17.0,18.0,59592.8,1867.0,181.608,27469.0,30.0,219.0,23.0,14.0
3109,2024-08-22 14:10:00,41.666666666666664,1040.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,14600.0,79.0,375.0,17.0,18.0,59592.9,1936.0,181.608,27469.0,30.0,105.0,17.0,14.0
3110,2024-08-22 14:20:00,43.333333333333336,1052.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,14700.0,182.0,986.0,17.0,18.0,59593.0,2000.0,181.608,27469.0,30.0,295.0,10.0,14.0
3111,2024-08-22 14:30:00,42.0,1055.0,85162.0,26950.0,100.0,0.0,29630.0,0.9847412109375,15000.0,194.0,1040.0,17.0,18.0,59593.3,1939.0,181.608,27469.0,30.0,343.0,9.0,14.0
3112,2024-08-22 14:40:00,42.666666666666664,1053.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,15100.0,231.0,1243.0,17.0,18.0,59593.4,1962.0,181.608,27469.0,30.0,399.0,14.0,14.0
3113,2024-08-22 14:50:00,43.333333333333336,1056.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,15300.0,219.0,1180.0,17.0,18.0,59593.600000000006,1927.0,181.608,27469.0,31.0,379.0,8.0,14.0
3114,2024-08-22 15:00:00,43.333333333333336,1066.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,15500.0,229.0,1240.0,17.0,18.0,59593.8,1931.0,181.608,27469.0,31.0,389.0,12.0,15.0
3115,2024-08-22 15:10:00,43.666666666666664,1059.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,15700.0,238.0,1284.0,17.0,18.0,59594.0,1949.0,181.608,27469.0,31.0,388.0,8.0,15.0
3116,2024-08-22 15:20:00,43.333333333333336,1057.3333333333333,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,15900.0,204.66666666666669,1092.3333333333333,17.0,18.0,59594.2,1925.3333333333337,181.608,27469.0,31.0,337.0,10.0,15.0
3117,2024-08-22 15:30:00,43.333333333333336,1054.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,16100.0,161.5,837.0,17.0,18.0,59594.4,1912.5,181.608,27469.0,31.0,284.0,13.0,15.0
3118,2024-08-22 15:40:00,43.0,1054.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,16200.0,140.0,714.0,17.0,18.0,59594.5,1946.0,181.608,27469.0,30.0,241.0,14.0,15.0
3119,2024-08-22 15:50:00,43.0,1057.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,16300.0,181.0,953.0,17.0,18.0,59594.6,1965.0,181.608,27469.0,30.0,302.0,9.0,15.0
3120,2024-08-22 16:00:00,42.666666666666664,1059.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,16500.0,174.0,916.0,17.0,18.0,59594.8,1951.0,181.608,27469.0,30.0,289.0,11.0,16.0
3121,2024-08-22 16:10:00,42.333333333333336,1054.0,85162.0,26950.0,100.0,0.0,29630.0,0.9847412109375,16800.0,216.0,1154.0,17.0,18.0,59595.100000000006,1947.0,181.608,27469.0,31.0,321.0,12.0,16.0
3122,2024-08-22 16:20:00,42.333333333333336,1059.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,16900.0,266.0,1402.0,17.0,18.0,59595.2,1918.0,181.608,27469.0,31.0,334.0,11.0,16.0
3123,2024-08-22 16:30:00,42.333333333333336,1047.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,17100.0,138.0,687.0,17.0,18.0,59595.399999999994,1945.0,181.608,27469.0,31.0,219.0,13.0,16.0
3124,2024-08-22 16:40:00,42.0,1042.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,17100.0,102.0,497.0,17.0,18.0,59595.399999999994,2016.0,181.608,27469.0,31.0,154.0,10.0,16.0
3125,2024-08-22 16:50:00,42.333333333333336,1053.0,85162.0,26950.0,100.0,0.0,29630.0,0.9847412109375,17400.0,242.0,1300.0,17.0,18.0,59595.7,1987.0,181.608,27469.0,31.0,275.0,5.0,16.0
3126,2024-08-22 17:00:00,42.0,1044.0,85162.0,26950.0,100.0,0.0,29630.0,0.9847412109375,17500.0,243.0,1290.0,17.0,18.0,59595.8,1974.0,181.608,27469.0,31.0,249.0,12.0,17.0
3127,2024-08-22 17:10:00,42.0,1040.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,17700.0,212.0,1126.0,17.0,18.0,59596.0,1952.0,181.608,27469.0,31.0,220.0,5.0,17.0
3128,2024-08-22 17:20:00,42.0,1038.0,85162.0,26950.0,100.0,0.0,29630.0,0.9847412109375,17900.0,204.0,1069.0,17.0,18.0,59596.2,1968.0,181.608,27469.0,31.0,211.0,8.0,17.0
3129,2024-08-22 17:30:00,41.666666666666664,1033.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,18000.0,97.0,459.0,17.0,18.0,59596.3,1982.0,181.608,27469.0,30.0,110.0,6.0,17.0
3130,2024-08-22 17:40:00,42.0,1035.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,18000.0,74.0,360.0,17.0,18.0,59596.3,2033.0,181.608,27469.0,30.0,85.0,5.0,17.0
3131,2024-08-22 17:50:00,42.333333333333336,1032.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,18100.0,59.0,256.0,17.0,18.0,59596.4,2011.0,181.608,27469.0,30.0,63.0,8.0,17.0
3132,2024-08-22 18:00:00,42.333333333333336,1033.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,18100.0,39.0,126.0,17.0,18.0,59596.4,1863.0,181.608,27469.0,30.0,34.0,2.0,18.0
3133,2024-08-22 18:10:00,42.0,1036.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,18200.0,36.0,89.0,17.0,18.0,59596.5,1835.0,181.608,27469.0,30.0,26.0,2.0,18.0
3134,2024-08-22 18:20:00,41.666666666666664,1040.0,85162.0,26950.0,0.0,0.0,29630.0,0.9847412109375,18200.0,30.0,29.0,17.0,18.0,59596.5,1723.0,181.608,27469.0,29.0,9.0,2.0,18.0
3135,2024-08-22 18:30:00,41.666666666666664,1045.0,85162.0,26950.0,0.0,0.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,1782.0,181.608,27469.0,29.0,0.0,0.0,18.0
3136,2024-08-22 18:40:00,0.0,8.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,828.0,115.572,27469.0,29.0,0.0,3.0,18.0
3137,2024-08-22 18:50:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,29.0,0.0,30.0,18.0
3138,2024-08-22 19:00:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,26.0,0.0,25.0,19.0
3139,2024-08-22 19:10:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,24.0,0.0,26.0,19.0
3140,2024-08-22 19:20:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,24.0,0.0,14.0,19.0
3141,2024-08-22 19:30:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,24.0,0.0,8.0,19.0
3142,2024-08-22 19:40:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,24.0,0.0,3.0,19.0
3143,2024-08-22 19:50:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,24.0,0.0,3.0,19.0
3144,2024-08-22 20:00:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,4.0,20.0
3145,2024-08-22 20:10:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,2.0,20.0
3146,2024-08-22 20:20:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,2.0,20.0
3147,2024-08-22 20:30:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,1.0,20.0
3148,2024-08-22 20:40:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,6.0,20.0
3149,2024-08-22 20:50:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,5.0,20.0
3150,2024-08-22 21:00:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,7.0,21.0
3151,2024-08-22 21:10:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,6.0,21.0
3152,2024-08-22 21:20:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,2.0,21.0
3153,2024-08-22 21:30:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,0.0,21.0
3154,2024-08-22 21:40:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,0.0,21.0
3155,2024-08-22 21:50:00,0.0,0.0,85162.0,26950.0,0.0,219.0,29630.0,0.0,18200.0,0.0,0.0,17.0,18.0,59596.5,0.0,0.0,27469.0,25.0,0.0,0.0,21.0
