total_Accumulated Export Energy,total_grid_connections,total_net_frequency_Hz,average_average_cosphii_percent,total_time_run_today_h,total_last_active_fault,total_output_power_kW,average_temperature_C,total_todays_energy_kWh,total_DC_voltage_DCV,total_yesterdays_energy_kWh,total_net_AC_voltage_V,total_time_run_yesterday_h,total_Export Energy,total_time_run_total_h,total_output_current_A,total_energy_counter_MWh,WMS 01 ambient_temperature,WMS 01 irradiance,WMS 01 wind_speed,hour
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,14.0,1.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,11.0,1.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,15.0,2.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,13.0,2.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,16.0,2.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,18.0,2.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,12.0,2.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,25.0,0.0,21.0,2.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,15.0,3.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,17.0,3.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,15.0,3.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,17.0,3.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,12.0,3.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,7.0,3.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,12.0,4.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,11.0,4.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,11.0,4.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,9.0,4.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,24.0,0.0,14.0,4.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,23.0,0.0,15.0,4.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,23.0,0.0,7.0,5.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,23.0,0.0,6.0,5.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,23.0,0.0,6.0,5.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,23.0,0.0,5.0,5.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,22.0,0.0,1.0,5.0
0.0,27685.0,0.0,0.0,28.0,219.0,0.0,0.0,41110.0,0.0,30220.0,0.0,18.0,0.0,85626.0,0.0,59886.6,22.0,0.0,6.0,5.0
0.0,27685.0,173.208,0.0,0.0,219.0,0.0,26.666666666666668,0.0,1515.0,41110.0,348.0,28.0,0.0,85626.0,0.0,59886.6,22.0,0.0,5.0,6.0
0.0,27685.0,181.608,8.138020833333333e-05,0.0,0.0,0.0,27.666666666666668,0.0,2002.0,41110.0,1007.0,28.0,0.0,85626.0,0.0,59886.6,22.0,0.0,5.0,6.0
0.0,27687.0,181.608,0.9847412109375,0.0,0.0,31.0,35.333333333333336,0.0,1630.0,41110.0,1034.0,28.0,0.0,85626.0,31.0,59886.6,22.0,11.0,6.0,6.0
0.0,27687.0,181.608,0.9847412109375,0.0,0.0,104.0,35.333333333333336,80.0,1697.0,41110.0,1033.0,28.0,0.0,85626.0,35.0,59886.6,22.0,31.0,8.0,6.0
0.0,27687.0,181.608,0.9847412109375,0.0,0.0,224.0,36.0,270.0,2020.0,41110.0,1020.0,28.0,0.0,85626.0,52.0,59886.6,22.0,57.0,7.0,6.0
0.0,27687.0,181.608,0.9847412109375,0.0,0.0,369.0,42.333333333333336,610.0,2111.0,41110.0,1024.0,28.0,0.0,85626.0,75.0,59886.6,23.0,90.0,4.0,6.0
300.0,27687.0,181.608,0.9847412109375,0.0,0.0,545.0,44.0,1060.0,2065.0,41110.0,1047.0,28.0,0.0,85628.0,104.0,59886.899999999994,23.0,123.0,3.0,7.0
300.0,27687.0,181.608,0.9847412109375,0.0,0.0,766.0,43.333333333333336,1440.0,2064.0,41110.0,1050.0,28.0,0.0,85628.0,144.0,59886.899999999994,23.0,160.0,7.0,7.0
400.0,27687.0,181.608,0.9847412109375,2.0,0.0,1072.0,45.833333333333336,1910.0,2067.5,41110.0,1053.5,28.0,0.0,85628.0,198.0,59887.0,24.0,197.0,12.0,7.0
600.0,27687.0,181.608,0.9847412109375,2.0,0.0,1454.0,47.333333333333336,2400.0,2035.0,41110.0,1049.0,28.0,0.0,85628.0,266.0,59887.2,25.0,236.0,2.0,7.0
900.0,27687.0,181.608,0.9847412109375,2.0,0.0,1805.0,47.0,2910.0,2021.0,41110.0,1057.0,28.0,0.0,85628.0,331.0,59887.5,25.0,275.0,6.0,7.0
1200.0,27688.0,181.608,0.9847412109375,2.0,0.0,2014.0,52.666666666666664,3450.0,1978.0,41110.0,1058.0,28.0,0.0,85628.0,365.0,59887.8,25.0,312.0,4.0,7.0
1500.0,27688.0,181.608,0.9847412109375,2.0,0.0,2189.5,55.0,4260.0,1945.0,41110.0,1060.5,28.0,0.0,85630.0,398.5,59888.15,26.0,351.0,11.0,8.0
2000.0,27688.0,181.608,0.9847412109375,2.0,0.0,2346.0,57.666666666666664,5070.0,1919.0,41110.0,1034.0,28.0,0.0,85630.0,433.0,59888.600000000006,26.0,395.0,10.0,8.0
2400.0,27688.0,181.608,0.9847412109375,4.0,0.0,2445.6666666666665,60.333333333333336,5926.666666666666,1914.3333333333335,41110.0,1034.3333333333333,28.0,0.0,85631.0,449.0,59889.0,26.0,426.0,10.0,8.0
2700.0,27688.0,181.608,0.9847412109375,4.0,0.0,2555.5,62.333333333333336,6815.0,1911.5,41110.0,1041.0,28.0,0.0,85631.0,467.5,59889.35,26.0,467.0,22.0,8.0
3200.0,27688.0,181.608,0.9847412109375,4.0,0.0,2636.5,64.5,7740.0,1907.0,41110.0,1033.5,28.0,0.0,85631.0,482.0,59889.850000000006,27.0,502.0,10.0,8.0
3600.0,27688.0,181.608,0.9847412109375,5.0,0.0,2686.0,66.66666666666667,8700.0,1893.0,41110.0,1049.0,28.0,0.0,85631.0,484.0,59890.2,27.0,545.0,19.0,8.0
4100.0,27688.0,181.608,0.9847412109375,5.0,0.0,2546.0,65.33333333333333,9690.0,1885.0,41110.0,1051.0,28.0,0.0,85633.0,462.0,59890.7,27.0,560.0,13.0,9.0
4500.0,27688.0,181.608,0.9847412109375,5.0,0.0,2810.0,68.33333333333333,10680.0,1844.0,41110.0,1048.0,28.0,0.0,85633.0,509.0,59891.1,28.0,622.0,9.0,9.0
5100.0,27688.0,181.608,0.9847412109375,7.0,0.0,2951.0,72.0,11690.0,1895.0,41110.0,1044.0,28.0,0.0,85634.0,534.0,59891.7,28.0,679.0,15.0,9.0
5500.0,27688.0,181.608,0.9847412109375,7.0,0.0,2913.0,72.0,12720.0,1873.0,41110.0,1040.0,28.0,0.0,85634.0,530.0,59892.1,28.0,694.0,21.0,9.0
6000.0,27688.0,181.608,0.9847412109375,7.0,0.0,2831.0,69.0,13760.0,1861.0,41110.0,1053.0,28.0,0.0,85634.0,502.0,59892.6,28.0,708.0,14.0,9.0
6400.0,27688.0,181.608,0.9847412109375,8.0,0.0,2913.0,73.33333333333333,14690.0,1885.0,41110.0,1049.0,28.0,0.0,85634.0,525.0,59893.0,28.0,740.0,11.0,9.0
6900.0,27689.0,181.608,0.9847412109375,8.0,0.0,2263.0,65.66666666666667,15670.0,1856.0,41110.0,1044.0,28.0,0.0,85636.0,413.0,59893.5,29.0,587.0,3.0,10.0
7400.0,27689.0,181.608,0.9847412109375,8.0,0.0,2855.6666666666665,73.66666666666667,16710.0,1903.3333333333335,41110.0,1051.6666666666667,28.0,0.0,85636.0,514.0,59894.03333333333,29.0,810.0,18.0,10.0
7800.0,27689.0,181.608,0.9847412109375,10.0,0.0,2991.0,72.0,17710.0,1903.0,41110.0,1044.0,28.0,0.0,85637.0,540.0,59894.399999999994,29.0,830.0,29.0,10.0
8300.0,27690.25,181.608,0.9847412109375,10.0,0.0,2396.0,69.0,18657.5,2008.75,41110.0,1039.75,28.0,0.0,85637.0,437.25,59894.9,29.0,875.0,18.0,10.0
8700.0,27691.0,181.608,0.9847412109375,10.0,0.0,2906.0,72.66666666666667,19500.0,1840.5,41110.0,1065.5,28.0,0.0,85637.0,513.5,59895.299999999996,29.0,883.0,15.0,10.0
9100.0,27691.0,181.608,0.9847412109375,11.0,0.0,3006.0,73.33333333333333,20490.0,1893.0,41110.0,1066.0,28.0,0.0,85637.0,533.0,59895.7,29.0,893.0,16.0,10.0
9700.0,27691.0,181.608,0.9847412109375,11.0,0.0,3003.0,75.33333333333333,21580.0,1905.0,41110.0,1068.0,28.0,0.0,85638.0,533.0,59896.299999999996,30.0,911.0,18.0,11.0
10100.0,27691.0,181.608,0.9847412109375,11.0,0.0,1311.0,73.0,22650.0,1827.0,41110.0,1049.0,28.0,0.0,85639.0,258.0,59896.700000000004,30.0,927.0,24.0,11.0
10700.0,27691.0,181.608,0.9847412109375,12.0,0.0,3030.0,75.66666666666667,23690.0,1940.0,41110.0,1053.0,28.0,0.0,85640.0,541.0,59897.3,30.0,966.0,24.0,11.0
11100.0,27691.0,181.608,0.9847412109375,13.0,0.0,2658.0,78.0,24790.0,1946.5,41110.0,1057.0,28.0,0.0,85640.0,540.0,59897.75,30.0,1002.0,24.0,11.0
11600.0,27691.0,181.608,0.9847412109375,13.0,0.0,2105.0,73.33333333333333,25800.0,1879.0,41110.0,1042.0,28.0,0.0,85640.0,387.0,59898.200000000004,31.0,611.0,21.0,11.0
11800.0,27692.0,181.608,0.656494140625,14.0,0.0,1150.0,52.166666666666664,26345.0,2110.5,41110.0,1036.5,28.0,0.0,85640.0,213.0,59898.399999999994,30.0,503.0,19.0,11.0
12100.0,27693.0,181.608,0.9847412109375,14.0,0.0,2486.5,71.0,26970.0,1962.0,41110.0,1050.0,28.0,0.0,85641.0,514.0,59898.7,30.0,1091.0,26.0,12.0
12500.0,27693.0,181.608,0.9847412109375,14.0,0.0,3027.0,75.66666666666667,27880.0,1936.0,41110.0,1052.0,28.0,0.0,85642.0,543.0,59899.1,31.0,1023.0,28.0,12.0
13000.0,27693.0,181.608,0.9847412109375,15.0,0.0,2925.0,75.33333333333333,28880.0,1933.0,41110.0,1058.0,28.0,0.0,85643.0,521.0,59899.6,31.0,993.0,31.0,12.0
13300.0,27693.0,181.608,0.9847412109375,16.0,0.0,2542.0,69.0,29790.0,1939.0,41110.0,1060.0,28.0,0.0,85643.0,509.0,59899.899999999994,31.0,1075.0,28.0,12.0
13800.0,27693.0,181.608,0.9847412109375,16.0,0.0,735.0,58.0,30730.0,1756.0,41110.0,1042.0,28.0,0.0,85643.0,150.0,59900.4,31.0,250.0,34.0,12.0
14200.0,27693.0,181.608,0.9847412109375,17.0,0.0,1954.5,74.0,31620.0,1933.0,41110.0,1068.0,28.0,0.0,85643.0,546.0,59900.8,31.0,1070.0,18.0,12.0
14700.0,27693.0,181.608,0.9847412109375,17.0,0.0,2509.0,68.33333333333333,32500.0,1892.0,41110.0,1058.0,28.0,0.0,85644.0,446.0,59901.3,31.0,757.0,29.0,13.0
15000.0,27693.0,181.608,0.9847412109375,17.0,0.0,1023.0,59.666666666666664,33290.0,1786.0,41110.0,1054.0,28.0,0.0,85645.0,200.0,59901.600000000006,31.0,251.0,23.0,13.0
15400.0,27693.0,181.608,0.9847412109375,18.0,0.0,2155.0,74.33333333333333,34280.0,1837.0,41110.0,1053.0,28.0,0.0,85646.0,398.0,59902.0,31.0,918.0,24.0,13.0
15900.0,27693.0,181.608,0.9847412109375,19.0,0.0,2830.0,73.66666666666667,35250.0,1862.0,41110.0,1068.0,28.0,0.0,85646.0,500.0,59902.5,31.0,916.0,21.0,13.0
16300.0,27693.0,181.608,0.9847412109375,19.0,0.0,2862.0,74.0,36020.0,1915.0,41110.0,1065.0,28.0,0.0,85646.0,505.0,59902.899999999994,31.0,910.0,30.0,13.0
16700.0,27693.0,181.608,0.9847412109375,20.0,0.0,2893.0,74.66666666666667,37070.0,1866.0,41110.0,1073.0,28.0,0.0,85646.0,509.0,59903.3,32.0,924.0,25.0,13.0
17200.0,27693.0,181.608,0.9847412109375,20.0,0.0,2839.0,74.0,37980.0,1900.0,41110.0,1062.0,28.0,0.0,85647.0,506.0,59903.799999999996,31.0,882.0,27.0,14.0
17600.0,27693.0,181.608,0.9847412109375,20.0,0.0,2843.0,75.0,38910.0,1902.0,41110.0,1058.0,28.0,0.0,85648.0,507.0,59904.2,32.0,863.0,30.0,14.0
18000.0,27693.0,181.608,0.9847412109375,21.0,0.0,2783.0,74.8888888888889,39936.666666666664,1887.3333333333335,41110.0,1054.3333333333333,28.0,0.0,85649.0,498.0,59904.63333333334,32.0,838.0,27.0,14.0
18500.0,27693.0,181.608,0.9847412109375,22.0,0.0,2772.0,74.33333333333333,40900.0,1913.0,41110.0,1059.0,28.0,0.0,85649.0,497.0,59905.1,32.0,801.0,29.0,14.0
18900.0,27693.0,181.608,0.9847412109375,22.0,0.0,2779.0,75.0,41910.0,1861.0,41110.0,1054.0,28.0,0.0,85649.0,495.0,59905.5,32.0,794.0,30.0,14.0
19400.0,27693.0,181.608,0.9847412109375,23.0,0.0,2752.0,74.0,42908.0,1865.8,41110.0,1056.4,28.0,0.0,85649.0,493.0,59906.060000000005,32.0,747.0,22.0,14.0
19800.0,27693.0,181.608,0.9847412109375,23.0,0.0,526.0,64.66666666666667,43870.0,1764.0,41110.0,1028.0,28.0,0.0,85650.0,118.0,59906.4,32.0,194.0,16.0,15.0
20200.0,27693.0,181.608,0.9847412109375,23.0,0.0,452.0,60.666666666666664,44660.0,1774.0,41110.0,1038.0,28.0,0.0,85651.0,102.0,59906.799999999996,32.0,158.0,27.0,15.0
20600.0,27693.0,181.608,0.9847412109375,24.0,0.0,2729.5,73.5,45395.0,1906.5,41110.0,1058.0,28.0,0.0,85652.0,489.5,59907.2,32.0,648.0,18.0,15.0
20900.0,27693.0,181.608,0.9847412109375,25.0,0.0,2674.0,72.66666666666667,46310.0,1885.0,41110.0,1057.0,28.0,0.0,85652.0,479.0,59907.50000000001,32.0,615.0,28.0,15.0
21400.0,27693.0,181.608,0.9847412109375,25.0,0.0,716.0,64.0,47250.0,1819.0,41110.0,1045.0,28.0,0.0,85652.0,147.0,59908.0,32.0,180.0,27.0,15.0
21800.0,27693.0,181.608,0.9847412109375,25.5,0.0,2542.5,71.16666666666667,48145.0,1838.0,41110.0,1062.5,28.0,0.0,85652.0,455.5,59908.399999999994,32.0,520.0,30.0,15.0
22200.0,27693.0,181.608,0.9847412109375,26.0,0.0,2477.0,69.66666666666667,49040.0,1849.0,41110.0,1058.0,28.0,0.0,85653.0,446.0,59908.8,32.0,486.0,27.0,16.0
22600.0,27693.0,181.608,0.9847412109375,26.0,0.0,2350.0,66.33333333333333,49910.0,1854.0,41110.0,1064.0,28.0,0.0,85654.0,425.0,59909.2,32.0,436.0,18.0,16.0
23000.0,27693.0,181.608,0.9847412109375,27.0,0.0,2258.0,65.66666666666667,50740.0,1848.0,41110.0,1055.0,28.0,0.0,85655.0,409.0,59909.6,32.0,398.0,25.0,16.0
23300.0,27693.0,181.608,0.9847412109375,28.0,0.0,2130.0,63.333333333333336,51550.0,1877.0,41110.0,1056.0,28.0,0.0,85655.0,389.0,59909.899999999994,32.0,357.0,20.0,16.0
23700.0,27693.0,181.608,0.9847412109375,28.0,0.0,1938.6666666666665,61.0,52270.0,1901.0,41110.0,1050.3333333333333,28.0,0.0,85655.0,355.6666666666667,59910.3,32.0,314.0,20.0,16.0
24000.0,27693.0,181.608,0.9847412109375,29.0,0.0,1666.0,57.333333333333336,52920.0,1904.0,41110.0,1047.0,28.0,0.0,85655.0,309.0,59910.6,32.0,272.0,13.0,16.0
24200.0,27693.0,181.608,0.9847412109375,29.0,0.0,1320.0,53.333333333333336,53450.0,1953.0,41110.0,1030.0,28.0,0.0,85656.0,256.0,59910.8,32.0,237.0,10.0,17.0
24400.0,27693.0,181.608,0.9847412109375,29.0,0.0,967.0,49.0,53870.0,1956.0,41110.0,1062.0,28.0,0.0,85657.0,184.0,59911.0,32.0,199.0,14.0,17.0
24600.0,27693.0,181.608,0.9847412109375,30.0,0.0,661.0,48.333333333333336,54230.0,1964.0,41110.0,1050.0,28.0,0.0,85658.0,130.0,59911.2,32.0,162.0,15.0,17.0
24700.0,27693.0,181.608,0.9847412109375,31.0,0.0,479.0,50.0,54610.0,2012.0,41110.0,1048.0,28.0,0.0,85658.0,96.0,59911.3,31.0,128.0,13.0,17.0
24700.0,27693.0,181.608,0.9847412109375,31.0,0.0,378.0,51.0,54980.0,2046.0,41110.0,1042.0,28.0,0.0,85658.0,76.0,59911.3,31.0,101.0,13.0,17.0
24700.0,27693.0,181.608,0.9847412109375,31.0,0.0,281.0,50.333333333333336,55330.0,2024.0,41110.0,1045.0,28.0,0.0,85658.0,61.0,59911.3,31.0,76.0,14.0,17.0
24800.0,27693.0,181.608,0.9847412109375,31.0,0.0,179.0,47.333333333333336,55590.0,1912.0,41110.0,1052.0,28.0,0.0,85659.0,45.0,59911.399999999994,31.0,48.0,12.0,18.0
24900.0,27693.0,181.608,0.9847412109375,31.0,0.0,71.0,45.0,55730.0,1804.0,41110.0,1054.0,28.0,0.0,85660.0,34.0,59911.5,30.0,20.0,8.0,18.0
24900.0,27693.0,181.608,0.9847412109375,32.0,0.0,7.0,42.333333333333336,55770.0,1688.0,41110.0,1055.0,28.0,0.0,85660.0,30.0,59911.5,30.0,0.0,7.0,18.0
24900.0,27695.0,181.608,0.0,33.0,0.0,0.0,40.333333333333336,55770.0,1883.0,41110.0,1052.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,6.0,18.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,6.0,18.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,6.0,18.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,5.0,19.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,5.0,19.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,6.0,19.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,29.0,0.0,5.0,19.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,19.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,19.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,20.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,20.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,20.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,9.0,20.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,6.0,20.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,20.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,21.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,6.0,21.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,6.0,21.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,4.0,21.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,5.0,21.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,6.0,21.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,8.0,22.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,9.0,22.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,26.0,0.0,6.0,22.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,14.0,22.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,17.0,22.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,10.0,22.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,18.0,23.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,18.0,23.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,17.0,23.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,16.0,23.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,28.0,0.0,20.0,23.0
24900.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,14.0,23.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,16.0,0.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,11.0,0.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,13.0,0.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,14.0,0.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,27.0,0.0,15.0,0.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,26.0,0.0,22.0,0.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,26.0,0.0,14.0,1.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,26.0,0.0,17.0,1.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,26.0,0.0,15.0,1.0
0.0,27695.0,0.0,0.0,33.0,219.0,0.0,0.0,55770.0,0.0,41110.0,0.0,28.0,0.0,85660.0,0.0,59911.5,26.0,0.0,19.0,1.0
